diagnostics_Image-original_Mean;diagnostics_Image-original_Maximum;original_shape2D_Elongation;original_shape2D_MajorAxisLength;original_shape2D_MaximumDiameter;original_shape2D_MeshSurface;original_shape2D_MinorAxisLength;original_shape2D_Perimeter;original_shape2D_PerimeterSurfaceRatio;original_shape2D_PixelSurface;original_shape2D_Sphericity;original_firstorder_10Percentile;original_firstorder_90Percentile;original_firstorder_Energy;original_firstorder_Entropy;original_firstorder_InterquartileRange;original_firstorder_Kurtosis;original_firstorder_Maximum;original_firstorder_MeanAbsoluteDeviation;original_firstorder_Mean;original_firstorder_Median;original_firstorder_Minimum;original_firstorder_Range;original_firstorder_RobustMeanAbsoluteDeviation;original_firstorder_RootMeanSquared;original_firstorder_Skewness;original_firstorder_TotalEnergy;original_firstorder_Uniformity;original_firstorder_Variance;original_glcm_Autocorrelation;original_glcm_ClusterProminence;original_glcm_ClusterShade;original_glcm_ClusterTendency;original_glcm_Contrast;original_glcm_Correlation;original_glcm_DifferenceAverage;original_glcm_DifferenceEntropy;original_glcm_DifferenceVariance;original_glcm_Id;original_glcm_Idm;original_glcm_Idmn;original_glcm_Idn;original_glcm_Imc1;original_glcm_Imc2;original_glcm_InverseVariance;original_glcm_JointAverage;original_glcm_JointEnergy;original_glcm_JointEntropy;original_glcm_MCC;original_glcm_MaximumProbability;original_glcm_SumAverage;original_glcm_SumEntropy;original_glcm_SumSquares;original_glrlm_GrayLevelNonUniformity;original_glrlm_GrayLevelNonUniformityNormalized;original_glrlm_GrayLevelVariance;original_glrlm_HighGrayLevelRunEmphasis;original_glrlm_LongRunEmphasis;original_glrlm_LongRunHighGrayLevelEmphasis;original_glrlm_LongRunLowGrayLevelEmphasis;original_glrlm_LowGrayLevelRunEmphasis;original_glrlm_RunEntropy;original_glrlm_RunLengthNonUniformity;original_glrlm_RunLengthNonUniformityNormalized;original_glrlm_RunPercentage;original_glrlm_RunVariance;original_glrlm_ShortRunEmphasis;original_glrlm_ShortRunHighGrayLevelEmphasis;original_glrlm_ShortRunLowGrayLevelEmphasis;original_glszm_GrayLevelNonUniformity;original_glszm_GrayLevelNonUniformityNormalized;original_glszm_GrayLevelVariance;original_glszm_HighGrayLevelZoneEmphasis;original_glszm_LargeAreaEmphasis;original_glszm_LargeAreaHighGrayLevelEmphasis;original_glszm_LargeAreaLowGrayLevelEmphasis;original_glszm_LowGrayLevelZoneEmphasis;original_glszm_SizeZoneNonUniformity;original_glszm_SizeZoneNonUniformityNormalized;original_glszm_SmallAreaEmphasis;original_glszm_SmallAreaHighGrayLevelEmphasis;original_glszm_SmallAreaLowGrayLevelEmphasis;original_glszm_ZoneEntropy;original_glszm_ZonePercentage;original_glszm_ZoneVariance;original_gldm_DependenceEntropy;original_gldm_DependenceNonUniformity;original_gldm_DependenceNonUniformityNormalized;original_gldm_DependenceVariance;original_gldm_GrayLevelNonUniformity;original_gldm_GrayLevelVariance;original_gldm_HighGrayLevelEmphasis;original_gldm_LargeDependenceEmphasis;original_gldm_LargeDependenceHighGrayLevelEmphasis;original_gldm_LargeDependenceLowGrayLevelEmphasis;original_gldm_LowGrayLevelEmphasis;original_gldm_SmallDependenceEmphasis;original_gldm_SmallDependenceHighGrayLevelEmphasis;original_gldm_SmallDependenceLowGrayLevelEmphasis;original_ngtdm_Busyness;original_ngtdm_Coarseness;original_ngtdm_Complexity;original_ngtdm_Contrast;original_ngtdm_Strength;Mammography_Equipment;Tipo_Tejido
163,8723357;4016;0,401254676;2251,636638;2419,02501;1428945,5;903,4797304;5891,136577;0,004122716;1428946;0,719305984;560;1943;2,35599E+12;6,339630848;605;4,848258629;3904;431,2652404;1143,663929;1025;9;3895;265,6749286;1284,040681;1,242956604;2,35599E+12;0,015739141;340793,2887;2662,559068;22178805,64;123502,7511;2129,100389;36,53806132;0,966256545;4,606553539;3,71108388;15,31772581;0,302607937;0,211536632;0,99852598;0,97204829;-0,288604367;0,987006533;0,208145244;46,25384833;0,000920949;10,84187509;0,973407855;0,008745015;92,50769666;7,314400158;541,4096127;20739,67253;0,015864157;529,429498;2737,030213;1,367127938;3372,876945;0,032668114;0,003322849;6,75413073;1118814,96;0,855802143;0,914890416;0,172419739;0,940489569;2599,737893;0,002200175;20739,67253;0,015864157;529,429498;2737,030213;1,367127938;3372,876945;0,032668114;0,003322849;1118814,96;0,855802143;0,940489569;2599,737893;0,002200175;6,75413073;0,914890416;0,172419739;6,977002645;1046923,438;0,732654305;0,169705679;22490,38282;545,5050468;2685,598577;1,539116944;3808,737348;0,029631108;0,006265897;0,881032729;2423,72698;0,002652712;9,628223971;1,34635E-05;42826,70546;0,15394636;0,233438915;SIEMENS_Mammomat Inspiration;A
216,2453426;3976;0,434962555;2632,729336;3248,650335;2073174,5;1145,138679;7884,05245;0,003802889;2073175;0,647400986;529;1645;2,7039E+12;6,143021042;591;4,272453817;3976;358,7038502;1044,913829;992;5;3971;245,3653823;1142,028906;0,752003471;2,7039E+12;0,016806388;212385,1121;2114,089505;7484478,101;35976,11201;1321,850183;29,77238685;0,955945709;4,161518104;3,57257989;12,45415392;0,319996425;0,229145452;0,998842209;0,975088387;-0,289191768;0,9855453;0,224298491;42,32103563;0,001070594;10,50308222;0,971769287;0,009794202;84,64207125;7,120443901;337,9056424;31922,24134;0,016988473;325,0614683;2178,337408;1,406703802;2728,408857;0,033772246;0,00335992;6,588842129;1583965,97;0,842959709;0,906364875;0,189414329;0,934675529;2058,865209;0,002319257;31922,24134;0,016988473;325,0614683;2178,337408;1,406703802;2728,408857;0,033772246;0,00335992;1583965,97;0,842959709;0,934675529;2058,865209;0,002319257;6,588842129;0,906364875;0,189414329;6,821937727;1475775,572;0,711843222;0,185478529;34842,58351;340,0726992;2130,275974;1,595089175;3093,631749;0,030653943;0,006359564;0,869715721;1904,943147;0,002735344;12,58862738;9,24155E-06;44704,93513;0,084779809;0,191377479;SIEMENS_Mammomat Inspiration;B
203,7380652;4087;0,461298989;2465,542239;3081,422074;1938304,5;1137,352142;7365,702161;0,003800075;1938305;0,67004162;508;1652;2,58462E+12;6,20075453;602;5,643570186;4071;369,7752069;1048,537416;998;8;4063;249,8687308;1154,747314;0,964687888;2,58462E+12;0,016240671;234010,6476;2161,899601;12329650,48;54684,35056;1462,060619;30,58696358;0,959016497;4,234031823;3,592685192;12,6599381;0,316176358;0,225172634;0,998853668;0,975112156;-0,292141206;0,98653541;0,221209906;42,47388829;0,000994045;10,58506757;0,991045782;0,009277479;84,94777659;7,178975792;373,1618957;29004,96689;0,016470278;355,6134255;2218,964626;1,407068741;2796,216155;0,035424614;0,003456885;6,631918397;1490603,436;0,84642928;0,908551028;0,195630296;0,936229695;2097,588729;0,002387196;29004,96689;0,016470278;355,6134255;2218,964626;1,407068741;2796,216155;0,035424614;0,003456885;1490603,436;0,84642928;0,936229695;2097,588729;0,002387196;6,631918397;0,908551028;0,195630296;6,86923707;1390211,797;0,717230672;0,181710231;31479,37413;374,6439993;2177,140687;1,580956557;3177,39603;0,029870701;0,006365021;0,872685456;1945,780613;0,002800624;11,66778049;9,8376E-06;47785,67692;0,092080231;0,215215216;SIEMENS_Mammomat Inspiration;B
258,7913871;4095;0,549362801;2280,724845;2472,012945;2042431,5;1252,945389;6303,726548;0,003086383;2042432;0,803676587;588;2094;3,85118E+12;6,474351697;823;3,128491434;4095;477,9265036;1240,177278;1128;8;4087;342,6687996;1373,166318;0,698648328;3,85118E+12;0,013190444;347546,0548;3056,52288;14964357,29;71700,69242;2191,658215;28,60047844;0,974236805;4,062309065;3,533194185;12,0981235;0,320533586;0,228749388;0,998941671;0,976234112;-0,327129057;0,992732673;0,230401707;50,15733691;0,000836171;10,82810245;0,975845067;0,005346673;100,3146738;7,461050914;555,0646733;24510,55893;0,013180654;547,8680722;3124,326096;1,338457054;3905,975734;0,016050261;0,002506906;6,928514679;1567524,485;0,842942722;0,910476334;0,132136642;0,93480952;2952,314133;0,00168749;24510,55893;0,013180654;547,8680722;3124,326096;1,338457054;3905,975734;0,016050261;0,002506906;1567524,485;0,842942722;0,93480952;2952,314133;0,00168749;6,928514679;0,910476334;0,132136642;7,153007025;1466635,299;0,718082805;0,171155673;26940,5842;556,1900504;3068,442594;1,561308283;4447,63189;0,019594827;0,004401637;0,873098645;2743,802799;0,00198014;8,987772684;1,29936E-05;40390,717;0,126208563;0,20362931;SIEMENS_MAMMOMAT Revelation;C
186,838079;3948;0,485048536;2082,565013;2192,00365;1528103,5;1010,145112;5490,526404;0,003593033;1528104;0,798118418;660;1861;2,55446E+12;6,219649957;641;3,816125941;3948;387,4085366;1195,573378;1109;8;3940;266,6660775;1292,92523;0,765614103;2,55446E+12;0,016051098;242259,9477;2712,656625;8795197,055;45806,32855;1517,453629;28,41928685;0,963232053;4,11301715;3,535263421;11,50237677;0,314438819;0,221571583;0,998866887;0,975043646;-0,297487498;0,987553512;0,223293371;48,37766054;0,000977177;10,58581578;0,970120314;0,00550229;96,75532109;7,200843595;386,468229;22440,27034;0,016067821;379,5480181;2767,187375;1,323005849;3445,695609;0,016465725;0,002638605;6,658013666;1185081,59;0,848549431;0,913941067;0,125814375;0,937339944;2617,442584;0,001748702;22440,27034;0,016067821;379,5480181;2767,187375;1,323005849;3445,695609;0,016465725;0,002638605;1185081,59;0,848549431;0,937339944;2617,442584;0,001748702;6,658013666;0,913941067;0,125814375;6,880342636;1110554,189;0,726753015;0,165169344;24527,74669;387,7554825;2724,396293;1,539028103;3927,695254;0,020417603;0,004625194;0,877841012;2440,903943;0,002072043;8,022730042;1,36471E-05;40055,64507;0,097281943;0,228543292;SIEMENS_MAMMOMAT Revelation;C
201,9976115;3735;0,464383318;2331,356764;2482,016317;1825845,5;1082,643189;6222,079795;0,00340778;1825846;0,769841587;646;1678;2,60805E+12;6,05318209;499;5,246933486;3735;334,694377;1106,937868;1034;8;3727;211,9300272;1195,160353;1,043532784;2,60805E+12;0,019107252;203096,8274;2312,303265;8479287,12;47826,24328;1255,735434;39,25555621;0,939373237;4,868343348;3,764990642;15,55478926;0,28704606;0,194578523;0,998265716;0,969175609;-0,240477533;0,972381706;0,193014817;44,81275818;0,000978056;10,64605093;0,974438418;0,006552175;89,62551635;7,01757931;323,7477474;32503,91459;0,019274246;313,8092385;2362,232144;1,308955041;2876,466332;0,023355797;0,002729858;6,435890616;1463143,786;0,867618355;0,923621707;0,136727995;0,945827825;2248,436993;0,0017976;32503,91459;0,019274246;313,8092385;2362,232144;1,308955041;2876,466332;0,023355797;0,002729858;1463143,786;0,867618355;0,945827825;2248,436993;0,0017976;6,435890616;0,923621707;0,136727995;6,656327686;1376454,947;0,753872422;0,151541072;34886,90003;325,1158596;2331,613697;1,480388817;3253,897381;0,023431393;0,005070876;0,892191163;2114,073232;0,002182635;15,055537;7,84003E-06;44312,78365;0,108861944;0,13800709;SIEMENS_Mammomat Inspiration;B
238,6816499;3874;0,496379475;2436,084977;2572,006998;2143426,5;1209,222582;6613,275754;0,003085376;2143427;0,784770371;677;1668;3,10811E+12;5,993332907;470;5,857330749;3874;327,1373723;1117,039687;1034;8;3866;200,6580087;1204,187398;1,250194775;3,10811E+12;0,02040049;202289,6267;2350,082793;9485661,471;57447,84533;1255,907953;35,15746146;0,945537289;4,623863187;3,688609346;13,77735069;0,293678124;0,200562632;0,998543858;0,971544822;-0,245134844;0,973135524;0,200345823;45,22051714;0,001091505;10,51382967;0,974003248;0,005754246;90,44103428;6,956873339;322,7663535;40549,01851;0,020518983;314,0623341;2395,372041;1,30455158;2940,06877;0,019791741;0,002473764;6,38927558;1706567,877;0,863572979;0,921967951;0,128115459;0,944065587;2275,10531;0,001616109;40549,01851;0,020518983;314,0623341;2395,372041;1,30455158;2940,06877;0,019791741;0,002473764;1706567,877;0,863572979;0,944065587;2275,10531;0,001616109;6,38927558;0,921967951;0,128115459;6,610107105;1604625,516;0,748626156;0,153064228;43726,96058;323,7783928;2366,684808;1,489547346;3341,238775;0,021220657;0,004593006;0,88947786;2137,036672;0,001966289;16,60685848;6,62542E-06;46038,15087;0,096663068;0,138075248;SIEMENS_Mammomat Inspiration;B
169,2415478;3990;0,452255654;2070,41761;2297,57285;1389196,5;936,3580704;5633,455337;0,00405519;1389197;0,741672057;615;2022;2,51996E+12;6,410633198;697;4,429202965;3990;445,3109219;1216,895179;1106;8;3982;296,8296527;1346,836121;0,967561449;2,51996E+12;0,014453106;333133,6592;2927,956755;19390799,34;93139,84006;2074,10989;48,93905752;0,953897382;5,384491866;3,915007054;19,94630487;0,27427495;0,183133424;0,9981016;0,968126034;-0,261193908;0,982250989;0,179536828;49,21040588;0,00071127;11,14137499;0,985626986;0,008121001;98,42081177;7,383083145;530,7622368;18806,87065;0,014601789;508,8568462;2983,146109;1,343963124;3634,690783;0,037181439;0,003203254;6,76734769;1128433,651;0,876123967;0,927142803;0,180622919;0,94949933;2843,835456;0,002175248;18806,87065;0,014601789;508,8568462;2983,146109;1,343963124;3634,690783;0,037181439;0,003203254;1128433,651;0,876123967;0,94949933;2843,835456;0,002175248;6,76734769;0,927142803;0,180622919;6,983258788;1062958,582;0,765160436;0,148089593;20078,21114;533,2182673;2952,904293;1,460751067;4111,270058;0,02701049;0,005893543;0,897927724;2683,176559;0,00260038;9,512943888;1,24013E-05;53097,65783;0,173788856;0,20262356;SIEMENS_Mammomat Inspiration;B
164,3164996;4087;0,457428093;1973,682715;2135,003747;1294217,5;902,81792;5250,401513;0,004056815;1294218;0,768096966;671;2015;2,43623E+12;6,363971992;682;4,784199039;4087;435,5213449;1248,804364;1131;9;4078;288,2965192;1372,00392;1,03021945;2,43623E+12;0,015106322;322882,4171;3042,735688;19778468,73;95236,03993;2013,306308;47,34427664;0,954049195;5,324319722;3,893394015;18,99589614;0,274366676;0,18276133;0,998250849;0,969178382;-0,259250875;0,981361298;0,178924325;50,50985231;0,00075729;11,07472261;0,991940958;0,008627155;101,0197046;7,333276255;515,1626462;18260,40473;0,015215571;490,7971789;3093,101715;1,306451976;3781,635684;0,02863092;0,003038467;6,720383219;1052798,954;0,877249854;0,927288138;0,143476408;0,949966781;2948,628634;0,002002702;18260,40473;0,015215571;490,7971789;3093,101715;1,306451976;3781,635684;0,02863092;0,003038467;1052798,954;0,877249854;0,949966781;2948,628634;0,002002702;6,720383219;0,927288138;0,143476408;6,932470744;991568,3901;0,766152526;0,148760944;19550,87357;516,8161188;3063,75138;1,46075468;4277,363146;0,028498426;0,00592185;0,898414568;2782,727705;0,002472853;8,369411425;1,28397E-05;56577,72524;0,160130971;0,231577365;SIEMENS_Mammomat Inspiration;B
190,0195074;4095;0,462410839;2492,22718;2764,162803;2004727,5;1152,432862;6791,189535;0,003387587;2004728;0,739072009;459;1396;2,07303E+12;5,902455239;494;3,677550041;3237;294,5264169;944,9603891;953;9;3228;204,9110631;1016,892632;0,32513279;2,07303E+12;0,019654314;141120,4875;1678,671087;2818633,404;7836,531172;869,1945527;30,1589564;0,93293192;4,187064802;3,579695433;12,62744475;0,319008766;0,228533879;0,998228006;0,969454465;-0,261718236;0,976934562;0,226471928;38,32639023;0,001152321;10,25452526;0,965046998;0,006465651;76,65278047;6,868437474;224,8383773;36489,16224;0,020047052;215,3184826;1730,534552;1,375157128;2162,976154;0,024355268;0,003200527;6,339168164;1532740,148;0,842083484;0,907941626;0,162091925;0,934292949;1636,699287;0,002333313;36489,16224;0,020047052;215,3184826;1730,534552;1,375157128;2162,976154;0,024355268;0,003200527;1532740,148;0,842083484;0,934292949;1636,699287;0,002333313;6,339168164;0,907941626;0,162091925;6,584533306;1430931,088;0,713778172;0,179162346;39401,55446;225,9369496;1693,946538;1,581294819;2452,376403;0,022891749;0,005333413;0,870756615;1516,615051;0,002606724;19,74734737;7,71456E-06;28611,63601;0,087441775;0,094846946;SIEMENS_Mammomat Inspiration;A
203,1539072;3850;0,522932995;2445,246652;3167,278958;2131175,5;1278,700155;7821,287081;0,00366994;2131176;0,661662181;449;1425;2,29616E+12;5,972928112;503;4,956155618;3850;308,7745094;955,8658328;959;8;3842;209,888613;1037,985522;0,628057467;2,29616E+12;0,019129328;163734,4533;1747,245184;5175713,71;20021,58581;1010,906697;31,43342512;0,939686817;4,291812069;3,611245804;13,01377429;0,314224925;0,223442388;0,998697883;0,973542992;-0,264653544;0,978547874;0,220363167;38,76050653;0,001112053;10,35872349;0,971218056;0,007949211;77,52101306;6,935980763;260,5850306;37844,80204;0,019520791;249,2320353;1801,797719;1,384755289;2239,01298;0,030010092;0,00342968;6,397179402;1641640,211;0,846777214;0,909681791;0,176326683;0,936419412;1706,27668;0,002460506;37844,80204;0,019520791;249,2320353;1801,797719;1,384755289;2239,01298;0,030010092;0,00342968;1641640,211;0,846777214;0,936419412;1706,27668;0,002460506;6,397179402;0,909681791;0,176326683;6,639298405;1532666,439;0,719164648;0,178161785;40767,96474;262,1399117;1763,766087;1,57206303;2533,419193;0,026780775;0,005981564;0,873737121;1583,259497;0,002798838;16,49737258;7,27349E-06;45767,1157;0,073143406;0,166184783;SIEMENS_Mammomat Inspiration;A
320,6433263;4095;0,659626764;2591,096234;2723,047007;3290713,5;1709,156425;7610,152955;0,002312615;3290714;0,844999755;529;1393;3,61788E+12;5,84611189;428;7,560156313;4095;277,2276174;978,0656949;968;8;4087;180,967261;1048,53207;1,008136485;3,61788E+12;0,021412134;142806,9987;1781,971914;6105449,473;26770,76066;875,7376823;35,6349426;0,921799401;4,581172732;3,695774327;14,647799;0,301595349;0,210345218;0,998681594;0,973313303;-0,232565761;0,966443593;0,209206692;39,6477771;0,001125647;10,32916017;0,976094565;0,005768769;79,2955542;6,803249665;227,8431562;65771,70616;0,021806807;216,8871336;1828,661607;1,449094844;2260,352373;0,054016661;0,002269645;6,244343341;2583725,074;0,85664181;0,916551545;0,258713224;0,940957553;1734,504664;0,001605862;65771,70616;0,021806807;216,8871336;1828,661607;1,449094844;2260,352373;0,054016661;0,002269645;2583725,074;0,85664181;0,940957553;1734,504664;0,001605862;6,244343341;0,916551545;0,258713224;6,485438485;2421085,166;0,735732478;0,164732197;70461,20876;228,6097511;1799,890542;1,526380597;2564,02478;0,022196934;0,004473513;0,882676998;1620,616267;0,00191145;26,84195404;3,92225E-06;57182,40666;0,061381261;0,119620383;SIEMENS_Mammomat Inspiration;B
307,0939074;4095;0,60276196;2557,436764;2611,893757;2930869,5;1541,525596;7234,131527;0,002468254;2930870;0,838912706;596;1531;3,74833E+12;5,962635128;460;6,675644908;4095;303,1900939;1052,502314;1013;8;4087;194,1270871;1130,889975;1,076155738;3,74833E+12;0,020034957;171151,014;2070,956063;7681847,332;37699,67672;1054,047473;38,1695312;0,930106323;4,747405389;3,739819683;15,63167327;0,293558776;0,20153206;0,99858892;0,972384477;-0,23630639;0,969647941;0,200216891;42,62612553;0,001036686;10,51259889;0,975677702;0,006565968;85,25225106;6,926425772;273,054251;54816,14181;0,020315924;261,429612;2119,893709;1,351875668;2607,359583;0,032027389;0,002139069;6,348972986;2330326,891;0,863664288;0,920609239;0,171964418;0,944120977;2014,994776;0,001464234;54816,14181;0,020315924;261,429612;2119,893709;1,351875668;2607,359583;0,032027389;0,002139069;2330326,891;0,863664288;0,944120977;2014,994776;0,001464234;6,348972986;0,920609239;0,171964418;6,578879485;2187887,381;0,746497587;0,157914025;58719,85536;273,9790282;2090,128921;1,50068785;2944,730798;0,023749145;0,004548321;0,888352653;1889,473316;0,001818468;21,94820559;4,68664E-06;56174,51172;0,075053725;0,125496976;SIEMENS_Mammomat Inspiration;B
182,987844;4095;0,47568188;2314,635393;2867,014126;1764617,5;1101,030116;7027,407789;0,003982397;1764618;0,670092979;442;1685;2,36348E+12;6,283610355;619;5,242690098;4095;389,4037118;1037,411521;986;8;4087;259,8007321;1157,312118;0,952517673;2,36348E+12;0,015363866;263148,674;2170,598231;14423755,84;63996,01278;1647,496084;30,41104333;0,96375122;4,169827632;3,585446133;13,02358085;0,32366801;0,233966822;0,99887447;0,975641406;-0,306975106;0,989367387;0,226544682;42,0276929;0,001002685;10,63331396;0,988663812;0,011363694;84,05538581;7,262109408;419,4767819;24934,48582;0,01565849;398,3840858;2238,449931;1,494651449;2840,926346;0,053969578;0,003665619;6,728436303;1336900,654;0,839553938;0,90240154;0,266645856;0,933075665;2112,641766;0,002497135;24934,48582;0,01565849;398,3840858;2238,449931;1,494651449;2840,926346;0,053969578;0,003665619;1336900,654;0,839553938;0,933075665;2112,641766;0,002497135;6,728436303;0,90240154;0,266645856;6,96946558;1242113,165;0,703899181;0,195427459;27111,35476;421,3059831;2186,224162;1,623923138;3219,220615;0,035933514;0,007211026;0,86531498;1947,716974;0,002976791;10,13989474;1,17251E-05;46521,70196;0,099390313;0,253593234;SIEMENS_Mammomat Inspiration;B
205,6585296;4051;0,496764184;2481,820714;3095,583467;2094819,5;1232,879641;7697,390545;0,003674489;2094820;0,666553041;409;1560;2,5275E+12;6,203489918;593;5,530656366;4051;367,445877;984,5171304;956;8;4043;245,9302328;1098,428619;0,97682206;2,5275E+12;0,016235403;237271,4502;1954,020945;12292349,64;55723,73452;1479,15812;32,78006361;0,956638355;4,33612529;3,637379728;13,97808108;0,316768946;0,227019805;0,99877214;0,974560192;-0,291034175;0,986367716;0,220886404;39,90521809;0,001009342;10,59612539;0,980034817;0,01071748;79,81043618;7,177049239;377,9845459;31451,34285;0,016569926;362,0409384;2024,773339;1,5212302;2509,490209;0,065078318;0,003616887;6,633638626;1605007,603;0,845587321;0,906091215;0,303205318;0,935826121;1920,015113;0,002539679;31451,34285;0,016569926;362,0409384;2024,773339;1,5212302;2509,490209;0,065078318;0,003616887;1605007,603;0,845587321;0,935826121;1920,015113;0,002539679;6,633638626;0,906091215;0,303205318;6,871577386;1493560,04;0,712977745;0,189279415;34010,24699;379,8651352;1971,519243;1,600189992;2817,808567;0,034614021;0,007016533;0,870362105;1773,807956;0,002984752;13,75662049;8,79295E-06;49911,16545;0,096227816;0,203177459;SIEMENS_Mammomat Inspiration;B
180,8031775;4095;0,495089503;2210,633299;2341,388477;1757155,5;1094,461341;5933,954903;0,003377023;1757156;0,791891696;471;1615;2,19591E+12;6,177127173;606;4,616014728;4095;363,0866743;1016,251083;974;9;4086;250,9828708;1117,898669;0,770835606;2,19591E+12;0,016208024;216931,1706;2020,835182;8490308,998;37888,11746;1342,248966;42,50966536;0,938603502;4,947271635;3,813421125;18,03416872;0,293254674;0,203055021;0,998429325;0,971311331;-0,257170306;0,978899034;0,199173034;41,18131078;0,000867096;10,76143973;0,98030627;0,008196264;82,36262155;7,150782804;346,1896578;26543,39061;0,01645516;332,3845003;2087,469704;1,401830294;2532,335226;0,0446595;0,003110516;6,566744875;1390475,088;0,862003286;0,918002727;0,21520922;0,943258743;1992,333494;0,002158559;26543,39061;0,01645516;332,3845003;2087,469704;1,401830294;2532,335226;0,0446595;0,003110516;1390475,088;0,862003286;0,943258743;1992,333494;0,002158559;6,566744875;0,918002727;0,21520922;6,794869102;1302745,908;0,741394565;0,165429066;28480,02618;347,284023;2041,87865;1,520312368;2817,093687;0,027959499;0,005877102;0,885660092;1860,164016;0,002552369;12,63818249;9,1222E-06;58829,98921;0,101556237;0,205217114;SIEMENS_Mammomat Inspiration;B
166,649786;4014;0,485371326;2179,269573;2318,750741;1677440,5;1057,754962;5901,3031;0,00351804;1677441;0,778001748;444;1596;2,01777E+12;6,17834362;620;3,994658929;4014;364,779205;994,7902895;956;8;4006;255,9617649;1096,76232;0,638547639;2,01777E+12;0,016001712;213279,8667;1945,19444;7040290,522;30136,89371;1319,272435;42,41859255;0,937697184;4,932911792;3,811892883;18,0849738;0,294724613;0,204823963;0,998373801;0,970889136;-0,258840818;0,979348583;0,200901851;40,32345446;0,000870014;10,75340499;0,971455789;0,008582653;80,64690891;7,152528623;340,422757;24992,25378;0,0162459;327,9296014;2016,191548;1,403952747;2420,215786;0,046692011;0,003335198;6,571522652;1324912,582;0,861242743;0,917095147;0,214981891;0,942893486;1926,386783;0,002294642;24992,25378;0,0162459;327,9296014;2016,191548;1,403952747;2420,215786;0,046692011;0,003335198;1324912,582;0,861242743;0,942893486;1926,386783;0,002294642;6,571522652;0,917095147;0,214981891;6,798527128;1240465,766;0,739498895;0,167817338;26841,92784;341,4700527;1966,092133;1,52692822;2685,965964;0,030248229;0,006332133;0,884657328;1795,878086;0,002729357;12,42119874;9,70712E-06;56284,51145;0,103342143;0,204735006;SIEMENS_Mammomat Inspiration;B
129,0493345;4074;0,412527597;1922,705848;2097,003815;1085946,5;793,1692228;5052,602523;0,004652718;1085947;0,731129003;531;1926;1,77384E+12;6,398201144;704;4,020492434;3864;440,318811;1145,318435;1049;9;3855;296,6922577;1278,064977;0,902048027;1,77384E+12;0,014273543;321695,7672;2645,377652;16497830,11;82588,82603;2018,294661;34,92728053;0,965978076;4,500444711;3,678916333;14,67327793;0,306041595;0,214732735;0,998554391;0,972327796;-0,299511794;0,989099516;0,21130528;46,36308668;0,000862536;10,87607044;0,971357991;0,009455183;92,72617336;7,379973357;513,3054855;14262,437;0,0143755;498,9821524;2720,262894;1,371538148;3328,727289;0,033215624;0,003682293;6,817354313;846734,2681;0,853446626;0,913612727;0,17348601;0,939442715;2584,688761;0,002433429;14262,437;0,0143755;498,9821524;2720,262894;1,371538148;3328,727289;0,033215624;0,003682293;846734,2681;0,853446626;0,939442715;2584,688761;0,002433429;6,817354313;0,913612727;0,17348601;7,039077995;791880,2178;0,729207059;0,171613669;15500,3115;514,9277479;2661,072291;1,547013805;3741,724266;0,031175006;0,006756929;0,87918553;2405,253204;0,002908877;6,641940544;1,99221E-05;40141,56795;0,14433286;0,300380306;SIEMENS_MAMMOMAT Revelation;B
139,277537;4095;0,406182519;2022,45282;2220,000901;1195318,5;821,4849819;5293,555842;0,004428574;1195319;0,73214863;534;1878;1,90056E+12;6,357918245;662;4,423445483;4022;421,2545287;1135,671008;1046;9;4013;280,5792495;1260,951926;0,937695705;1,90056E+12;0,014766725;300251,1198;2574,901079;15806179,33;77405,44272;1880,664324;35,34645742;0,963104114;4,55076821;3,687925389;14,63696612;0,302136199;0,210422375;0,998643492;0,973015893;-0,292324842;0,98775569;0,20859016;45,97359691;0,000859156;10,85297371;0,9833549;0,008899513;91,94719382;7,33795777;479,0026953;16320,96528;0,014899208;464,0146565;2641,038767;1,339696465;3236,436187;0,026715939;0,003596863;6,765129386;939462,1338;0,857623419;0,916429003;0,148996477;0,941311888;2510,822745;0,002402457;16320,96528;0,014899208;464,0146565;2641,038767;1,339696465;3236,436187;0,026715939;0,003596863;939462,1338;0,857623419;0,941311888;2510,822745;0,002402457;6,765129386;0,916429003;0,148996477;6,986889219;879962,9581;0,736174158;0,16625774;17650,94652;480,6132966;2591,274088;1,528478172;3645,498465;0,029075231;0,006451109;0,882909453;2343,566326;0,002847903;7,024362564;1,70628E-05;45790,81981;0,12699724;0,306290077;SIEMENS_MAMMOMAT Revelation;B
